bus,Pg,Qg,Qmax,Qmin,Vsp,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,rampAGC,ramp10,ramp30,rampQ,npf,MU_PMAX,MU_PMIN,MU_QMAX,MU_QMIN
1352,119.999999773531,19.9108783442319,96,-48,1.09212594601598,144.2,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,119.999999767743,-1.99994340579846,96,-48,1.08980901069117,144.2,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,0,0,96,-48,1.08485,144.2,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,0,0,100,-50,1.08282,153.4,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,124.999999815804,88.9999852961995,100,-50,1.09950857261535,153.4,1,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,99.9999999798812,41.3812872522256,80,-40,1.08249547853829,141.7,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,0,0,0,-0,1.06882,128.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,0,0,0,-0,1.06874,143.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,0,0,0,-0,1.06338,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,0,0,0,-0,1.07406,36.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,0,0,0,-0,1.07445,68.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,0,0,0,-0,1.07445,68.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,9.99999997983448,1.99999695288215,8,-4,1.08778700988552,12.2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,9.99999997983448,1.99999695288215,8,-4,1.08778700988552,12.2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,0,0,0,-0,1.06697,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,0,0,0,-0,1.06697,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,9.99999997959623,3.74999376471549,8,-4,1.09932054099081,15.5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,12.999999979628,6.74999456322371,10.4,-5.2,1.09769906642393,23.5,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,0,0,180,-90,1.08021,256.4,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,45.9999999798536,4.16019785164626,36.8,-18.4,1.08062560191302,57.8,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,0,0,36.8,-18.4,1.06082,57.8,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,14.9999999799254,1.90000544727718,12,-6,1.07441672884496,17.6,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,0,0,0,-0,1.07026,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,14.9999999799254,1.90000544727718,12,-6,1.07441672884496,17.6,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,14.9999999799254,1.93400544727779,12,-6,1.07441672884496,17.6,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,0,0,0,-0,1.07026,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,0,0,0,-0,1.07026,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,152.999999553009,44.3683225037965,122.4,-61.2,1.10969654482384,192.6,1,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,0,0,102.4,-51.2,1.09018,152,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,152.999999553039,22.9869528594622,122.4,-61.2,1.1009942084612,192.6,1,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,122.999999601331,6.43639680107266,98.4,-49.2,1.09800835845362,147.8,1,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,109.999999556151,40.000879268694,88,-44,1.08846658979313,117,1,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,0,0,36,-18,1.07191,61.6,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,0,0,88,-44,1.07191,117,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,0,0,36,-18,1.07191,61.6,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,109.999999581565,26.6773408577952,88,-44,1.08823795397133,117,1,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,0,0,36,-18,1.07552,60.2,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,0,0,0,-0,1.07334,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,0,0,0,-0,1.09269,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,19.9999999795562,2.22256901638796e-06,16,-8,1.09919046071099,25.3,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,0,0,0,-0,1.09269,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,0,0,0,-0,1.09269,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1794,38.9999999792965,25.9999861586057,31.2,-15.6,1.10591558633539,47.7,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,224.999999783719,58.1558125906059,180,-90,1.10697436217895,265,1,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,0,0,180,-90,1.09091,265,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,224.999999817927,125.428228083843,180,-90,1.11086340565029,265,1,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,0,0,0,-0,1.07359,43.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,0,0,0,-0,1.07359,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,0,0,0,-0,1.07393,27.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,0,0,0,-0,1.07393,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,0,0,0,-0,1.06366,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,0,0,0,-0,1.06364,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,9.99999998008784,2.39999768505081,8,-4,1.07541380728447,10.8,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,9.99999998008784,2.39999768505081,8,-4,1.07541380728447,10.8,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,119.999999811127,11.6694906835605,96,-48,1.11950239526885,150,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,119.999999811298,46.3103847885545,96,-48,1.1195107862187,150,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,0.999999979836519,0,0.8,-0.4,1.10866940955526,1.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,1.19999997982233,0,0.96,-0.48,1.11631115818909,1.3,1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,0.199999979668821,0,0.16,-0.08,1.11175824572404,0.2,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,0.0999999800145914,0,0.08,-0.04,1.11389012853654,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,16.9999999802054,3.54668568424859e-06,13.6,-6.8,1.09298415424711,52.2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,0,0,0,-0,1.08728,52.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,0,0,0,-0,1.0868,33.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,61.3425397097955,18.2272921901178,177.6,-88.8,1.119548904076,267.4,1,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,0,0,20.88,-10.44,1.08624,27.3,0,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,27.2999999814392,8.00099394240562,21.84,-10.92,1.10558819428499,28.4,1,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,0,0,20.88,-10.44,1.08624,27.3,0,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,39.9999999818881,22.5819983150487,32,-16,1.09625663958282,59.5,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,79.9999999818881,79.9999983150437,64,-32,1.09625663958282,128.1,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,0,0,0,-0,1.07069,150.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,0.399999983632965,0,0.32,-0.16,1.04918133037384,0.4,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,0,0,0,-0,1.07946,30.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,0,0,0,-0,1.07946,30.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,24.9999999817444,11.9999963015184,20,-10,1.09939041960336,55.8,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,0,0,0,-0,1.07915,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,0,0,0,-0,1.07915,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,13.999999981281,0,11.2,-5.6,1.07999536339744,15.4,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,8.49999998064177,0,6.8,-3.4,1.08914820605389,9.4,1,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,119.999999796207,74.5567014985115,96,-48,1.10207815739699,150,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,0.0999999798998668,0,0.08,-0.04,1.11791815141964,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,0.999999982327619,0,0.8,-0.4,1.05583557801499,1.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,0,0,0,-0,1.06536,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,1.99999998038578,1.99999513306654,1.6,-0.8,1.091371150329,4.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,0.199999980067708,0,0.16,-0.08,1.1131322562605,0.2,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,0,0,40,-20,1.08324,51.4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,49.9999997964075,11.9995932346215,40,-20,1.10176928153267,51.4,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,27.9999990694751,2.96959480473448e-06,22.4,-11.2,1.07766174924028,29.7,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,54.9999997040831,6.660346193164e-06,44,-22,1.0246980671113,56.3,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,2.99999998122831,0,2.4,-1.2,1.06964079623639,3.3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2118,4.499999982496,0,3.6,-1.8,1.07382975960777,5,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,0.999999979754282,0,0.8,-0.4,1.11110132860149,1.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175,0.799999980193002,0,0.64,-0.32,1.09177336936046,0.9,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,0.799999982336086,0,0.64,-0.32,1.05624131555078,0.9,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,0.199999980187317,0,0.16,-0.08,1.07623693716464,0.2,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,4.49999998023065,0,3.6,-1.8,1.09532994850526,5,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,199.999999849749,-22.9999901304854,160,-80,1.08252153044042,225.4,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,199.999999793929,-10.5300144984755,160,-80,1.07247636900896,228.7,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,0.399999982161036,0,0.32,-0.16,1.06049382170835,0.4,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,14.4999999820478,0,11.6,-5.8,1.01676080957364,16,1,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,49.9999999821755,14.9999938815488,40,-20,1.10217364061135,66.7,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2254,0,0,0,-0,1.07582,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2265,1.99999998010202,0,1.6,-0.8,1.09494543879124,2.2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,3.99999998387758,0,3.2,-1.6,1.04324071316151,4.4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,0.999999982216427,0,0.8,-0.4,1.10103557075047,1.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,0.199999979936952,0,0.16,-0.08,1.11760204960946,0.2,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,0.199999982005146,0,0.16,-0.08,1.09188933653523,0.2,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,0,0,0,-0,1.07527,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,0,0,0,-0,1.07527,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,1.99999998219544,1.99999409725876,1.6,-0.8,1.10190614432398,4.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,0.0999999837628527,0,0.08,-0.04,1.04326977304589,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,234.999999519738,47.8334888060346,188,-94,1.11750991304303,278.3,1,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2354,0,0,0,-0,1.09091,52.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2354,72.4999999798469,5.55865553357748e-06,58,-29,1.09586296743208,128.1,1,72.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,0,0,0,-0,1.08838,128.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,4.39999997991894,0,3.52,-1.76,1.11793402383551,4.8,1,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,2.49999998030098,0,2,-1,1.09909172180812,2.8,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370,0.199999980341354,0,0.16,-0.08,1.09126049681705,0.2,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,2.9999999812363,7.84390262947556,2.4,-1.2,1.11147782016388,14.5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,0,0,0,-0,1.09117,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2438,0.499999982452049,0,0.4,-0.2,1.0658679425691,0.6,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,0.599999981356296,0.199996340659525,0.48,-0.24,1.09380079605459,0.7,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2451,64.9999999809234,9.46633522897801,52,-26,1.11752110652896,71.6,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,0.0999999817806467,3.5539461546285e-06,0.08,-0.04,1.10977280604666,1.6,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,0.599999981945455,0.199998498591418,0.48,-0.24,1.06897920183384,0.7,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,0.299999981839979,1.95458163063179e-06,0.24,-0.12,1.11065342737437,2.4,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,28.9999999814335,4.9999965604088,23.2,-11.6,1.09295095115194,32.3,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,0,0,0,-0,1.09288391420298,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,0,3.65533302974015e-06,0,-0,1.07452079155374,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,0.199999982259719,1.39999756378237,0.16,-0.08,1.07481503229469,1.4,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,0.299999981435232,3.49155681709516e-06,0.24,-0.12,1.11181125810418,0.3,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,0.499999981630598,1.69899417295232e-06,0.4,-0.2,1.11420466851322,0.6,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,0,3.49337174862124e-06,0,-0,1.07366706852449,2.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2488,3.99999998147577,1.95042468323637e-06,3.2,-1.6,1.11558797637047,5.5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,11.9999999819717,2.99999871764365,9.6,-4.8,1.06694594457793,13.5,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,3.49999998172532,1.82071419916397e-06,2.8,-1.4,1.11287594664894,4,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,39.9999999813806,4.99999646182611,32,-16,1.09293291576959,40.3,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,0,1.19999870535039,0,-0,1.02415653722528,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,0,4.44972690702448e-06,0,-0,1.10419664247983,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,0,2.5636054926985e-06,0,-0,1.1142062762705,1.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,3.99999998096588,1.49429065097455,3.2,-1.6,1.11712839086757,4.6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,22.9999999801848,19.9999983291183,18.4,-9.2,1.03457559401358,32.3,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,9.99999998109224,0.999981705273995,8,-4,1.11278958529991,11,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,0,5.28136467358701e-06,0,-0,1.10231302948321,3.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,0,5.16282844489718e-06,0,-0,1.10290376478776,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,0,3.36916179477772e-06,0,-0,1.11068724591381,3.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,0.499999981645598,3.20794513835122e-06,0.4,-0.2,1.1124472263678,3.6,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,0.999999981666381,3.38795328043191e-06,0.8,-0.4,1.11090747566738,2.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,35.9999999817568,23.9999990131882,28.8,-14.4,1.06811235772144,46.3,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,0,0.999998988616235,0,-0,1.06829132270609,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,0,3.11131718621122e-06,0,-0,1.11060967063297,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,0.0999999813137698,1.44340743178567e-05,0.08,-0.04,1.11092920913864,1.7,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,0,1.58622831888452e-05,0,-0,1.11058270516368,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,0.199999981749698,0,0.16,-0.08,1.07961120192849,0.2,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,4.99999998030566,9.99999861586842,4,-2,1.02837330493157,11.4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2573,0.399999981856143,2.41107881532473e-06,0.32,-0.16,1.11365129706084,2,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2574,0,1.2999988322784,0,-0,1.07058263451829,1.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,0,0.799997946061974,0,-0,1.04057044895316,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2582,0,2.49999864664609,0,-0,1.02651824149467,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,0.499999981641185,1.92053124277117e-06,0.4,-0.2,1.11646175428347,0.6,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2606,0.199999981590225,0.0999971041285839,0.16,-0.08,1.082600565495,0.2,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2625,0.0999999818547763,0.0999982019457839,0.08,-0.04,1.07283778835562,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2628,2.09999998145797,0,1.68,-0.84,1.08923166664662,2.3,1,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2632,10.4999999813529,7.49999604449922,8.4,-4.2,1.09443682962479,13.8,1,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,0.199999981984181,0.0999989313679229,0.16,-0.08,1.06303916763297,0.2,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,0.299999981503083,0,0.24,-0.12,1.08923212636702,0.3,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,0,3.70925605889866e-05,0,-0,1.08636624556895,1.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,0,2.08452363775326e-05,0,-0,1.08811731240154,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,0,4.64976759886672e-06,0,-0,1.10473637238574,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2653,0.699999981387812,1.49180486252436e-06,0.56,-0.28,1.11784887567777,4.9,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2654,0,2.377893530534e-06,0,-0,1.11137790936847,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2655,0,6.0742070979878e-06,0,-0,1.08282094610631,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2658,0,1.83551630877837e-06,0,-0,1.11430249677045,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,0,1.63606466100627e-06,0,-0,1.11509838389745,3.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,1.29999998214009,0.499998686586843,1.04,-0.52,1.06209584199098,1.5,1,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2668,0,1.60289453069673e-06,0,-0,1.11553462018249,2.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2674,0,0.99999855528313,0,-0,1.07493172491556,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2675,54.9999999812129,34.9984802377912,44,-22,1.11111639964943,69.9,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2681,2.49999998155295,0,2,-1,1.08774844321847,2.8,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2684,1.99999998112043,0.99999332963144,1.6,-0.8,1.08123293590286,2.4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,0,1.45220702101034e-06,0,-0,1.11730710462268,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2691,0,4.39477399653221e-06,0,-0,1.10666666815337,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2695,0.0999999812301514,5.47233105094782e-05,0.08,-0.04,1.11195448884462,1.2,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2701,24.9999999806429,2.49999165704977,20,-10,1.07928264072589,26.8,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2701,24.9999999806429,2.49999165704977,20,-10,1.07928264072589,26.8,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2701,0,0,0,-0,1.06571,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2701,0,0,0,-0,1.06571,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2702,0,0,0,-0,1.06562,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2702,0,0,0,-0,1.06562,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2712,19.999999980947,13.9999859130381,16,-8,1.08089474726644,26.1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2714,0,3.65548101948422e-06,0,-0,1.07458457947955,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2716,0,1.19999880968365,0,-0,1.01885297371017,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,5.79999998128998,1.29999540974436,4.64,-2.32,1.10467472763688,6.5,1,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,0,0,0,-0,1.11875,56.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,0,0,0,-0,1.11875,56.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,0,0,0,-0,1.11875,56.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,6.79999998027373,0,5.44,-2.72,1.09482004265111,6.8,1,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,0.69999997982282,0.144,0.56,-0.28,1.08112498389481,0.7,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,3.0999999792308,2.35,2.48,-1.24,1.10838234860928,3.9,1,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149,2.56699998066479,0.16,2.0536,-1.0268,1.08750338167344,2.6,1,2.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.689999981253532,0.001,0.552,-0.276,1.08881294664175,0.7,1,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,0.0199999799622851,0.02,0.016,-0.008,1.06880662932665,0,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,0.0199999795314578,-0.158,0.016,-0.008,1.10314143632723,0.2,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2723,0,0,0,-0,1.03151284662488,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
